id,text,label
11996,my tummy is telling me its hungry what should i eat ? i know it sounds like im always hungry but i do rarely eat d roasted garlic chicken yummy,0
11997,nahh smirnoff p it is what we drink here in th uk if you want beer you can bring that yourself p i will we have a beer called dogg slobber i kid you not and it is dark and very heavy but i will drink smirnoff with you,0
11998,name 5 of the most important things in your life ? r family friends my dog beer and sex,0
11999,name 5 things you could pick up from where you are sitting my beer my head set my mouse my pen my watch,0
12000,name seven random things in your bedroom and what they say about you i e yellow walls happiness my teddy bear my batman stuffed toy my superman blanket my catholic cross ummmm that is about it,0
12001,name your three biggest fears death no family no money,0
12002,new picture yep xd very cute,0
12003,no i have not i have never been out of europe kinda sucks tbh p too bad want me to take you ? ? ha ha ha ha,0
12004,of all the questions you have been asked how many of them do you think you answered with either one word or with an idk idc or idr ? just a few actually,0
12005,off 2 bed now sweet dreams xxxx kisses,0
12006,oh god you did a lot in jail eh ? yes i had to take care of myself,0
12007,oh gosh what did you do ? ? duii i was at the bar and decided that i could drive home plus i had no insurance and had a suspended licence i had not paid my fines from the last time that had happened so they threw me in the tank lol,0
12008,oh no the world has ended you are the only person alive you have the power to bring one person back to life to repopulate the earth who do you choose ? my ex wife,0
12009,okay i added some people who want sexual spam i dont do that over mass spam if you want sexual spam ask me to spam you individually and i will thank you ! okies,1
12010,okay itu2019s riddle time ! why shouldnu2019t you feed your teddy bear ? c ha ha ha ha idk,0
12011,okay so are you currently or soon to be a godmother father aunt uncle ? in 7 months im going to be a god mother ! im so excited i am a father an uncle and a god father,0
12012,okay so to everyone im following you you will get spam and im about to spam a little today i havent been spamming in a while and thats because i have family visiting p okies,0
12013,okay everyone i dont know how many that is but im tired as shit so im done for tonight i hope you all enjoyed my spam 3 night everyone ! kisses,0
12014,oklahoma is now officially experiencing earthquakes as a new fault line has formed we are also seeing more floods and larger tornadoes is your state experiencing worsening weather ? not really but some parts of wyoming is flooding,0
12015,omg im actually very annoyed i need sneeze but its not coming d does that ever happen to youu ? all the time,0
12016,on average how much do you switch positions during sex ? 3 or more,0
12017,once a month men should be able to feel what it is like to bleed from the genitals agree ? no ! !,0
12018,once you are in heaven do you get stuck wearing the clothes you were buried in for eternity ? read more http www funenclave com fun stuff intelligent questions 25692 html ixzz0tjmscecf really who cares ? ? i would be in heaven and drinking beer without getting stupid so i do not care what i would be wearing,0
12019,one memorable quote you remember from a song ? i remember bruises fade father but the pain remains the same form the song im okay keep your drink just give me the money pink u and ur hand,0
12020,one moment you wish you could replay ? too many to count lol,0
12021,only english native people ! how does spanish sound to you ? i am not sure what you are asking if you mean only english speaking people in america then no we have freedom of speech here,0
12022,oooops did not mean to ask if you had any pets p i already know that p lol,0
12023,ouchiesss i just bit my tongue i wonder how many of you evil lot will laugh probs most of you lol,0
12024,our weather was this morning hot ! ! !,0
12025,overall do you think your parents raised you well ? why ? do you think stricter parents' children are raised better than a lineant parents' children are ? when you are a parent how will you raise your kids ? explain they tryed i turned out to be an outlaw anyways lol,0
12026,p diddy bought a 360 000 car for son if you were rich would you give your children everything and spoil them or would you still try to make them work for it and earn it and try to teach them the value of a dollar ? why or why not ? make them work for most things but spoil them on holidays like their b day,0
12027,p s sorry it sucked today ! i really was like brain dead im super sorry d kisses,0
12028,pampered chihuahua inherits 3 million in her will miami heiress gail posner left her beloved dogs with a much bigger inheritance than her son what would you do if you were her son daughter and found this out ? should people be allowed to do that ? they should she worked hard for her money and by god she should be able to do with it what she wants,0
12029,penguins or pandass ? pandass,0
12030,please stop spamming for right nw i have 1000 in my inbox thanks ! okies,0
12031,polka dots stripes plaid tie dye ? which of those are you most likely to be seen wearing ? stripes,0
12032,popping fireworks in the city limits is illegal here but we usually do it anyway lol everyone else around here does is popping fireworks illegal where you live ? if so do you pop them anyway or is it too heavily enforced ? it is illegal in the county of natrona to pop off fireworks some people do it but it is heavily enforced,0
12033,post a picture of you and your significant other i am divorced and took all the pics off my computer i have one of my daughter and i thou how do i post pics ? ?,0
12034,pphhiifffttt if i showed up took off my clothes and asked for it u would not give it to me ? mebey lol you are pretty hot,0
12035,puts on ladygaga wig ba rah rah rack obama ba rah rah rack obama ba rah rah rack obama who killed our taxes ! lmfao c i love glozell i hate her lmao,0
12036,q4a do you like the hight you are or would you rather be taller shorter ? i like me as i am,0
12037,questions for questions ? sure,0
12038,questions often show up doubled in my inbox and i keep having to refresh my inbox when i answer questions itu2019s been going on for weeks now does this ever happen to you ? all the time,0
12039,questions ? sure,0
12040,quick announcement ! currently my brother has a guest over and im constantly back and forth from the computer my spam will probably make it to you by the end of the weekend with double sorry for all the delay ! have a nice day kisses,0
12041,r u a boy or girl ? man,0
12042,r u a drty slut ? yep ! !,1
12043,r u a prostitute ? or did u buy one ? i bought one once in france got arrested for that then in spain and brazil i got away with those,0
12044,rate me 1 crazy 2 i had marry you 3 talkative 4 sarcastic 5 lovable 6 clubhead 7 moody 8 dumb 9 spoiled 10 mouthy 11 random 12 hot 13 funny 14 fit 15 amazing 16 beautiful 17 cute 18 rude 19 simple 20 strong 21 the best 22 my bitch 1 2 4 10 11 15 16 21,0
12045,rate yourself 1 being best 10 being worst d number one baby ! !,0
12046,real outlaw ? nice bad to the bone ? very in dec i got out of jail after a 6 month sentence i am still on probation for that shit lol,0
12047,right now the thermostat says 72 degrees and it feels perfect what is your ideal temperature ? the same between 65 and 75 or so,0
12048,rumor has it that spongebob will be cancelled in 2011 do you like spongebob ? sure that is too bad he is funny,0
12049,scream like a girl for me now go to bed ! eeeeeeeeeeeeeeeeeeeeeeeee ! ! ! ! going to work now,0
12050,screw team jacob and team edward i'm team legolas ! who is team are you on ? d what ? ? ? what are you talking about ? ?,0
12051,sex with a condom or without ? without unless i am having gay sex then it is always with a condom,0
12052,sex ? penis or vagina ? dirty or clean sex ? yes both dirty,0
12053,sexy ? of course i am ! ! lmao,0
12054,share with us two truths and one lie about your self i have been to jail i love my daughter i am 7 feet tall,0
12055,shoee size ? bigger than my cock unfortantly size 12,0
12056,short round of spamming i have not had an empty inbox all day i will probably leave a lot for tomorrow you all ask good questions ! which would explain my essay answers ! do people really remain friends after graduation or do they slowly drift apart ? i have stayed friends with my h s buddies for the last 25 years,0
12057,should child predators be forced to wear signs identifying themselves ? no but they should get counsiling,0
12058,should guys moan ? hell yes,0
12059,should guys pluck their eyebrows ? no ! !,0
12060,should homosexuals be allowed to adopt ? explain sure they can be good parents too,0
12061,should we legalize marijuana ? why or why not ? sure it is no worse for you than beer,0
12062,should we legalize marijuana ? why or why not ? sure it is not any worse for you than booze,0
12063,silly bandz ! do you like them ? do you think they are overrated ? or have you not heard of them ? what are they ? ?,0
12064,since everyone says myspace is dead which internet site do you think will die next ? tagged,0
12065,since i'm a big nba cavs fan is lebron staying or leaving ? if leaving where to ? ! d leaving i do not know yet he has not said yet,0
12066,single or taken ? how long have you been single taken ? single i have been divorced for a little over a year now,0
12067,single taken how long has ur relationship status been that way ? single divorced over a year,0
12068,skinny women or women with curves ? curves,0
12069,skittles or chocolate heath bar ? i do not eat candy,0
12070,smile ? yesss i think you should i will just for you,0
12071,so do you really think we evolved from apes ? seriously ? yes the evidence is there,0
12072,so im logged into yahoo and thats where all my noreply messeges go and im absolutly amazed at how many people are on here at this time of night where im at its 1 15 am so leading to my next question what time is it where you live ? 8 48 am,0
12073,so the post office is upping the price of stampsu2026 again going from 0 44 to 0 46 each how do you feel about the quickly increasing rate of postage these days ? how much do you use the postal system ? i never use the u s postal system there are too many competitors out there,0
12074,so tmrw night is a house show my ex plays in the band that will be there there will be my other ex along with 2 other guys i want to fight and my boyfriend might go with me as well i just want to go for the epic drama should i ? what ever,0
12075,so due to the weather in my area there is no zoo today instead we are going to the imax what movie shall we see ? not eclipse since i have already seen it toy story 3 very funny and very entertaining,0
12076,so i brought a lbd for my auntys wedding thingy how are u today and ty all for the adive 3 i am good thanxxx and you are very welcome,0
12077,so iam going to disble my account till the 10th maybe everything will have calmed downr rember if u wanna talk email msn me on pagan holly2009 hotmail comr or add my facebook xxxxxxr r btw ur answers are amazing keep going kisses,0
12078,so you like threesomes ? would not that be difficult ? no as long as you take your time and give attention to both partners,0
12079,so your parner cheats on you do you give them a second chance or do you leave them ? would u ever give then a 3rd chance i leave i have never cheated if you make a commitment you keep it,0
12080,soam4spam ? ? okies,0
12081,some people claim they do not judge others do you feel it is possible as a human being to not observe and place even the slightest bit of judgment on the things and people we see ? no we all judge,0
12082,some people like spam others get annoyed which are you ? i like it lol,0
12083,some people still believe that slavery should be legal what are your thoughts on this ? those people are stupid and need to be shot or enslaved,0
12084,someone at work asked me today why only the usa celebrated the 4th of july and not other countries haha how much do you know about the history surrounding the 4th of july ? the 4 th is the celabration of the signing of the constitution and the decleration of indipenace the constitution was ratified into law in 1782 by the 13 colinies a full year after the was was over,0
12085,someone once told me when men lie it doesnu2019t mean anything but when women lie it means a lot of things so itu2019s worse when a woman lies do you agree with this statement ? if not how do you feel the meaning of lying differs between genders ? i do not agree lying is just stupid and wrong no matter which gender does it,0
12086,someone told me they believe that everyone has a form of bisexuality do you agree or disagree ? explain i think so everyone is curioues just depends on how much so,0
12087,someone told me what i had think if schools put condom dispensers in the mens bathroom what do you think ? kool,0
12088,sometimes i feellike crying for no reason have u ever felt that way ? nope never,0
12089,sometimes you have to put your hopes in a safe place and come back to them another day do you have your hopes on a safe place or does everyone walk over them what do you hope for ? or do you just dont have hopes at all ? i have hopes and dreams i keep them in a safe place too,0
12090,soo ur bi ? yea i had sex in jail when i was 30 and i found out i liked it,1
12091,sorry i havent been spamming a lot lately i havent been able to figure it out but thanks to java 3 i did lmao if at any time you dont want to be spamed by me just let me know and ill unfollow you thank you lol so kay i like your q is,0
12092,sorry to reveal guys but im really in a sexual mood atm anyone wanna help me ? d fuck yeay i have a 7 inch cock,0
12093,spaaaaaaaaaaaaaaaaam okies,0
12094,spam for spam promise to return ! okies,0
12095,spam for spam ? will ask you questions soon sure,0
12096,spam me ? okies it will be later today as i am going to work reall soon,0
12097,spam me okies,0
12098,spam me please ? sure,0
12099,spam me please ? ! will return the favor with the same amount you ask me ! sure i am following you,0
12100,spam me pleasee okies,0
12101,spam me okies,0
12102,spam me ? sure,0
12103,spam me ? haha sure,0
12104,spam me ? i will spam back okies,0
12105,spam me ? sure,0
12106,spam time ! who is excited ? ! ? d yeeeaaaa ! ! ! lol,0
12107,spam okies,0
12108,spam4spam ? pretty please ? haha my inbox is incredibly lonely okies,0
12109,spam4spam ? sure,0
12110,spamm for spamm ? sure,0
12111,spamm meee ? i alwayss spam backk okies,0
12112,spamm pleasee and iwill spamm bkk if requested okies,0
12113,spamming at 2am ! since i cannot sleep if you were born in another decade which would it be and why ? the 50 is that way i would be a teen in the 70 is and could really get my freak on,0
12114,spamming time ! do you attend church ? why why not ? i do i enjoy the ceramoney,0
12115,starting from the youngest age you can remember what activeties have you been involved with ? ex music sports 4h club camps ect baseball,0
12116,stretch your right arm out as far as you can what can you touch ? my beer first then the t v,0
12117,summer is about half way over already ! o ! what is the funnest thing you have done so far ? gone to the sinks canyon to go camping,0
12118,sunday mornings with who would be like a thousand cups of good coffee ? paris hilton,0
12119,sure you can be madly in love with him her but how do you know youu2019re ready for marriage ? do you think it varies per person or are there some basic signs ? when do you think youu2019ll be ready for marriage ? i was 26 when i got married i was madly in love,0
12120,sure i guess depends on why sorry sweetie i went camping and forgot what i asked you again sorry,0
12121,tell me about your best relationship ? i was married for 8 years,0
12122,texas public schools say both the pledge of alligence and the pledge to the texas flag it is mandatory by all students what are your thoughts ? it is kool with me,0
12123,texas public schools say both the pledge of alligence and the pledge to the texas flag what are your thoughts ? it is their state let em do it,0
12124,texting facebook textbook so i'm studying right ? yeppers ! ! lmao,0
12125,thanks not too sure about number 10 lol mouthy ya'know o lol,0
12126,thankss for my kissssssssss it was much appricated d always sweetie have a good night,0
12127,that batman picture is awesome ! ! ! d thanxxx,0
12128,that thing that says connect with wordpress what is it ? can anyone tell me what wordpress is ? ! ? ! d i do not really know,0
12129,the artist prince publicly rants about how much he hates the internet and how it is so over what reasons do you think people have for disliking the internet ? do you feel is has bad aspects ? too many fakes and liers but prince is wrong,0
12130,the crazy bands craze they were recently banned from schools have you heard about it ? if so what is your opinion on them ? do you own wear any ? i read about it i have never worn one,0
12131,the highlight of your week ? r talking to my daughter on the phone,0
12132,the karate kid took the 1 spot in the box office this past weekend did you go see it ? if so write a short review for us if not do you want to see it ? i can wait for the vidio lol,0
12133,the push from some companies to use drones pilotless aircrafts has government officials concerned should the u s open up the skies to drones ? do you feel they are too dangerous ? why or why not ? the are safe the gov military uses them all the time the fear is that people with bad intent will use them to hurt americans on american soil,0
12134,the u s has identified nearly 1 trillion in rare untapped mineral deposits in afghanistan what do you think should be done with the funds ? who what organizations should this money go to ? afgans should be employed to mine and tap this resorce and the money should go to the afgan government,0
12135,there is a serious threat to amazon dolphins known as pink dolphins and supposedly their gentle nature is a main factor they are dying off this reminds me of humans and the saying nice guys finish last do you think it is possible to succeed nicely ? yes i have done it at work,0
12136,they say every guy has a hidden gay fantasy is that true ? same for females we all have lesbian experiences i think so,0
12137,think about it ! grrr have you ever done something girly ? lmao never girly i have done some really dumb things though,0
12138,think back to elementary school did you buy or pack lunch more often ? which was more worth while ? can you tell me what your favorite lunch used to be ? we had a school lunch programe,0
12139,think back to your favorite genre of music in that industry is there a majority of what ethnic background ? country music and yes there is a majority of white people,0
12140,think of the last person who you really knew that died you have the chance to give them 1 hour of life back but you have to give one year of your life do you ? why ? no when it is time to go it is time to go,0
12141,this girl is pretending to be pregant she clearly isnt and is called me fake dont u think its pathetic and immature to do that ? yes i do,0
12142,this is all for tonight ! now back to answering what do you find attractive on the opposite sex physically ? what is one personality trait that attracts you to a member of the opposite sex boobs pysically mentely i like a strong minded person,0
12143,this is just a quick reminder if you do not want my spam you can always block me or send a quick message to my inbox and i will quickly remove you from my spam list after the current batch of spam you wo not recieve anymore okies you are fine spamming me,0
12144,this is my new fs my other one got deleted if you can do me a huge favor and ask everyone you are following to follow me and ask me stuff that would be great ! it is so hard to find the 200 people i was following again www formspring me meganmedellin4 okies,0
12145,this is shannacide i have changed my username so i will be asking off of this name beyondfear from now on what did your parents do in their free time when they were teens ? i actually do not know,0
12146,this may be a stupid question but have you ever riden a roller coaster ? believe it or not i havent d im scared to death of them yes and i love them,0
12147,three girls from my high school are pregnant and have not graduated yet should they put birth control in the water ? no try education first,0
12148,today is your real birthday nice to have it on the weekend happy 44th hope you have a great day and year ahead xx thank you ! ! that means a lot to me ! !,0
12149,tonight i am so horny ! !,0
12150,true or false everyone is a troll at one point true,0
12151,twitter fb or myspace ? ' why ? face book because my space is full of liers and hackers,0
12152,u like batman ? yep but superman is my fav,0
12153,u like girls with lighht haair ? yes but i have dated women with dark black hair,0
12154,u were in france ? why ? and in spain an brazil ? wtf ? i was in the navy for 6 years i went around the world twice,0
12155,u201ci wanna be buried in your backyard u201d what do you think those lyrics mean ? sorry if this is a repeat it means what it says it means,0
12156,u201cthe difference between medicine and poison is the dose u201d have you ever taken more than the recommended dosage of medicine before ? if so what effect did it have on you if any ? i have taken beer with hydrocorto before i just passed out,0
12157,u201cyou are treated the way you allow people to treat you u201d do you agree with this statement ? how do most people treat you ? do you feel you must demand respect in order to get it ? yep yep most people are nice to me because i am nice to them no respect is earned and you ca not just demand it punks in jail do that,0
12158,u201cyouu2019re unique just like everyone else u201d thatu2019s a quote i like what about you is truly unique ? keep your drink just give me the money,0
12159,u2022si alguien con mu00faltiples personalidades se suicida u00bfse podru00eda decir que ha tomado rehenes ? u2022if a person with multiple personalities decides to commit suicide can it think that it has taken hostages ? lmao i do not really know how to answer that one,0
12160,uhh formspringg lagg lol yes,0
12161,ur a boy ? a man yes,0
12162,waht turnsz yu on ? oh gawd where do i start ? ? lol big boobs blond hair blue eyes strong minded idependant,0
12163,wait outlaw i did spam you lmao oooppsss sorry lol,0
12164,want too spam me ? r i need questions ! sure,0
12165,was you born locally to where u now live ? if not how many miles away were u born estimate i was born in lander wyo and casper wyo is around 350 miles away,0
12166,was your first sex experience enjoyable ? get a blow job ? hand job ? yes it was we had full on sex it was great even thou i was really scared,0
12167,wasssssup i'm cooo a f ask me shit sometime okies,0
12168,wat age do u think it should be legal to go into the army ? 21,0
12169,wat colour do u look best in ? blue,0
12170,wat do u buy someone for a 1st birthday ? my neice renezmee is 1 next monthe and it confussed me lmao stuffed toys,0
12171,wat is ur age ? 44,0
12172,wat makes u mad ? liers and fakes,0
12173,wat would u do if u found out i was ur sister ? kiss you nicely,0
12174,wats one thing u would never give up ? item beer,0
12175,wats ur fav smell ? lol pussy,0
12176,way taa add me bud kisses,0
12177,ways and websites to crop pictures ? free online image editor,0
12178,we do though i watched it on the history channel the other day you pay 80 000 dollars to freeze and later unfreeze then i am mistaken well then more power to those poeple mebey i will do it,0
12179,we have all had teachers in our life what is the weirdest thing you have ever seen a teacher do ? you can share a story or just leave a one word reply like most people do lmao i had sex with one of my teachers that was weird for me,1
12180,well i drink as much as i can as soon as september is here and i'm legal to drink i will be gettting drunk so much haha ha ha ha ha ha ha right on when did you know you liked vodka ? ? what did you try before that ? ?,0
12181,well ok like 9 months i have not seen her one of us could have had a kid in that amount of time ! ? haha im esiiiiited i ca not help it lol 3 lol,0
12182,were you ever in the military ? yes 6 years in the navy went around the world twice,0
12183,were you ever into the beanie babies craze ? do you own any beanie babies currently ? nope and nope,0
12184,wha do u wear to sleep ? nothing,0
12185,wha kindd of toothpaste do u use ? ? i have superman tooth paste believe it or not,0
12186,whaa did u go to jail 4 ? duii and not paying my fines,0
12187,whaa kind of musicc do u listen to ? rock and roll old country,0
12188,whaa r u wearinh thiss moment ? my leather vest cowboy hat short sleeved shirt and wrangler jeans,0
12189,what about truths ? same age i suspect so truth spit or swallow ? ? lol,0
12190,what advice do you have for young couples ? communication is the key not speaking and telling each other our feelings is what broke up my marriage,0
12191,what age group do you find the most innocent ? 5 and younger,0
12192,what american war hero interests you if any ? why ? macarther he was a reall american ass hole,0
12193,what animals do you hunt ? big ones or small ones ? both rabbits and antalope deer elk sometimes bear,0
12194,what are the current noises you hear ? right now i hear an insanly annoying buzzing coming from someplace my uncles fishtan k and the air conditioner d the t v,0
12195,what are the most important lessons youu2019ve learned in life ? be patient listen do not yell do not abuse your body,0
12196,what are u doing for 4th july ? drinking beer,0
12197,what are you allergic toooo ? d nothing,0
12198,what are you curious about that is naturally something you should never try ? ex drugs sex alchohol ect nothing really,0
12199,what are you doing for the 4th of july ? drinking beer,0
12200,what are you doing right now ? im eating ice cream d drinking beer,0
12201,what are you doing right now ? im watching hannah montana d lmao talking to you,0
12202,what are you forever being absentminded about ? my keys i have a hook for them right next to the door but i am constantly putting them in places where i have to look for them,0
12203,what are you plans for summer ? to go camping as many times as i can in as many places as i can,0
12204,what are you proud of in yourself ? being reliable and a good friend,0
12205,what are you scared of ? death,0
12206,what are you stereotyped as the most ? what do you do differently that people of that particular stereotype would never do ? being a jail bird and outlaw i do not steal,0
12207,what are you the most absentminded about ? i have asthma and some mornings i do not always take my meds,0
12208,what are you wearing atm ? i'm still in pj bottoms a pink t shirt and a bath robe its still chilly red shirt with white stripes black jeans and and cowboy boots,0
12209,what are your emotions right now ? calm peaceful and you ? ?,0
12210,what are your favorite christmas traditions if any ? trimming the tree then the house with lights around the windows and outside,0
12211,what are your favorite song lyrics ? why ? keep your drink just give me the money pink lmao that is just funny ! !,0
12212,what are your ideas on the exceptions that come with the rule never hit a girl ? do you a girl who has been hit by a man ? what happened ? i was hit by women and i hit back if you raise a hand in violence towards me you better be prepared to be hit back,0
12213,what are your plans for the 4th of july ? do you like popping or watching fireworks ? i am going to watch them natrona county does not allow doing them our selfs the show at the lake is always pretty good,0
12214,what are your thoughts on older kids wearing diapers ? they should be potty trained,0
12215,what are your thoughts on straight people ? i figured that if everyone was asking me 'what are your thought on gay people' i would change it around strait people are missing out on having it both ways i enjoy sex with women the most but gay sex is erotic and fun,0
12216,what are your thoughts on the oil spill ? fucking bp ! ! all the short cuts they took just to save a few dollars that now is going to cost them almost a billion or more and they managed to fuck up our planet even more thanks bp ! ! fuckers ! !,0
12217,what bad habits do you have ? i bite my fingernails,0
12218,what beer brand do you enjoy best ? budweiser,0
12219,what cause do you strongly support ? sex beer and rock n roll,0
12220,what color length thickness and style is your hair right now ? brown short and thick,0
12221,what colour are your bedsheets ? i have superman bed sheets no kidding,0
12222,what colour is ur computer laptop ? gray,0
12223,what did you do today ? or yesterday if your getting this tomorrow ? i planted daisys i went to work bboooooo,0
12224,what did you have for dinner tonight ? i had pizza for like the first itm in ages d brauts and potato salad,0
12225,what did you want to be when you were little ? a super hero,0
12226,what do u do when ur sick ? drink beer,0
12227,what do u look for in a girl ? ? qualitys looks ect strong minded big boobs and outlaw like me,0
12228,what do u say to the statement u201clove is suicide u201d ? lol it is not true,0
12229,what do u think to irish people ? i am part irish so i like them,0
12230,what do u think to people who get angry very easy ? they sux,0
12231,what do u think to underage drinking ? it is ok,0
12232,what do you believe is your purpose in life ? to make people happy,0
12233,what do you believe we can do to help the economy ? i really do not know,0
12234,what do you do in your free time ? d float the river,0
12235,what do you feel are the main things that drive people with initial good intentions to do bad hurtful things ? hard to say,0
12236,what do you feel is the proper way to lower juvenile crime ? stricter punishments more after school activities better parenting or etc ? why do you feel that way ? after school activities,0
12237,what do you have to do before you die ? go camping in the yukon territory,0
12238,what do you like about batman ? he is the ultimate outlaw very disturbed and driven to make things right,0
12239,what do you like to see on the opposite sex ? boobs,0
12240,what do you most admire about your dad ? did you do anything special for fatheru2019s day ? he is gone but dad was the strongest person i ever knew,0
12241,what do you prefer spontaneity or stability ? sponaneity,0
12242,what do you think about black friday ? why do adults start acting like children in the stores to get their kids christmas gifts ? i mean their adults they need to start behaving like one it is a mob mentality,0
12243,what do you think about capital punishment ? if it is proven that the person actually took a life then stick a needle in the fucker and throw him her away,0
12244,what do you think about foot fetishes ? do you have one ? they are o k for those that enjoy it i do not happen to enjoy feet now boobs yummy,0
12245,what do you think about global warming ? it is bunk,0
12246,what do you think about men who like to be dominated and ridiculed in bed ? lmao suckers ! !,0
12247,what do you think about our right to bare arms ? do you use it ? is it good or bad ? explain i use it i have several firearms and i will never give it up,0
12248,what do you think about pda in public ? love it btw pda stands for public display of affection so to say pda in public is redundant,0
12249,what do you think about people that do not support our troops let them get in front of the troops,0
12250,what do you think about plagiarism ? it is just dumb and irresponable,0
12251,what do you think about teen engagements love ? say a 16 year old engaged and she has not finished school yet too young and should not be allowed,0
12252,what do you think about texas being the only state allowed to have their state flag at the same heighth as the american flag ? why ? if you do not know why they can do that i know the answer just ask me because those tex a cans are ass holes,0
12253,what do you think about women who fantasize about being raped ? is it a slap in the face for women who were really raped and tramatized by it ? if it is consentual then no remember there are safe words and they should always be followed as long as it is kept as a game then no harm no foul,0
12254,what do you think are some warning signs that someone is contemplating suicide ? i really do not know,0
12255,what do you think is worse alcohol or weed ? it is the same,0
12256,what do you think of obama ? sigh he is trying but he is falling far short of what he thought he could do,0
12257,what do you think of people that want to freeze their body after they die and then be brought back to life years later in hope to find a cure for what they died for ? too afraid to die we do not have the tech to un freeze them and probably never will too bad for them,0
12258,what do you think of people who tan in tanning beds instead of the natural way ? it does not matter,0
12259,what do you think of the guy that chose the firing squad over lethal injection in utah ? what would you have chose and why ? firing squad at least i could stand up,0
12260,what do you think of the movie kill bill ? what a fun movie ! !,0
12261,what do you think of women girls that let too many guys into their hearts at once ? like jumping from one guy to the next in a matter of days ? slut,1
12262,what do you think the most common sexual fetish it ? daddy school girl,0
12263,what do you think the weirdest sexual fetish it ? scat very nasty and icky,0
12264,what do you think would be the hardest thing for you to give up on ? beer,0
12265,what does education mean to you ? being able to figure out and solve a promblem,0
12266,what does giving your child chores enstill in the child ? do you have chores ? what has chores positivly enstilled in you ? did it enstill anything negative in you ? will you give your child chores ? i give my daughter chores it gives them a sence of disapline and takes care of the things i ca not dont have time for,0
12267,what does it mean to have sex thatu2019s on fire ? p great sex,0
12268,what does marriage mean to you ? is it necessary if you would like to futher a stable relationship ? not necessary but i liked it when i was married,0
12269,what does the last text message you read say ? r do you like spamming people or getting spamed,0
12270,what does your bathing suit look like for this summer ? how comfortable are you in it ? i have superman swim shorts and i love them lol,0
12271,what does your girlfriend look like and what does she think of you being an outlaw ? she is blond and blue eyed a little thick but she has had 3 kids big boobs she hates it that i am an outlaw,0
12272,what does your typical breakfast meal look like ? 2 eggs over easy bacon and toast,0
12273,what drugs do you want to try ? i have done my share of drugs and am done with it i have enough problems with beer,0
12274,what drugs have you done ? coke ex meth and heroin,0
12275,what effect does caffeine have on your body brain if any ? how much do you have to consume to feel a physical effect from it shaking excited feelings tapping a lot etc ? what do you think would happen if you suddenly stopped intaking caffeine ? i get headaches when i stop drinking it if i have too much i get the shakes a little,0
12276,what element of nature is the most overlooked by the human race and then destroyed ? repoduction,0
12277,what emotions do you feel towards me ? d i like you,0
12278,what era would you most want to live in ? this one i have watched so many changes in the world i used to program computers with doss i remember when we had no cell phones no metal detectors in school and t v is had no remotes it has been quit an expience i would not change the times that i have lived in,0
12279,what ethnic background do you the most attractive or least attractive ? baha i have both in my contacts so i'm keeping my mouth shut on this one p attracted to germans cause i am one least american indians,0
12280,what event in history do you find the most monumental ? space travel that is when we found out that we could travel beyond our place in the universe,0
12281,what family activeties do you tend to avoid ? why ? i go to all family actieties i love those people,0
12282,what flavor of soda do you drink most often ? which is your favorite ? i do not drink soda,0
12283,what girl name do you find the least attractive ? smile4metoday no ! ! no ha ha ha ha ha jk jk idk um debrorah,0
12284,what hair and eye color do the majority of your friends have ? blond and blue,0
12285,what if it was ur gf looking at you ? ? vv what ? ? i am not sure i know what you are asking,0
12286,what if there immuned to being potty trained ? well then they probablly like being in diapers like you,1
12287,what instances is it the easiest for you to act completely selfish ? on a scale from 1 10 how often do you make decisions soley on what you want ? 10 i am everything,0
12288,what is 1 opinion that you have about me ? your neighbor ? and the dog across the street ? you are very sweet and you have a big heart my neibor is very hot and sexy there is no dog across the street,0
12289,what is 1 trait quality you look for in the opposite sex that you feel others would look upon as petty or nit picky ? why is this trait quality so important to you ? neatness i ca not stand a dirty house gf,0
12290,what is a color that describes you ? blue,0
12291,what is a culture that you had like to learn more about and why ? specifically from another country why does that culture interest you ? what is your nationality is culture if applicable ? i am german i loved brazil and would like to go back,0
12292,what is a culture that you had like to learn more about and why ? specifically from another country why does that culture interest you ? what is your nationality is culture if applicable ? i want to go back to brazil and see more of that place i fell in love with that country i am danish and german myself,0
12293,what is a sex position that you want to try ? done them all well most of them,0
12294,what is a sex toy that you want to try ? i have tryed a lot and enjoyed all of them,0
12295,what is a word you misspell a lot ? for me i'm garenteed nearly every time to misspell beileve when it should be believe i have to think about it really hard to get the right spelling lol although i use it alot and never get it right lol,0
12296,what is an appropriate age to have sex ? married ? sex 15 married 21,0
12297,what is currently on your fridge ? bread,0
12298,what is life best described as ? a struggle,0
12299,what is one album you are dying to have ? pink is newest one,0
12300,what is one article of clothing or clothing style you absolutely cannot stand on the opposite sex ? for instance i hate my men in flip flops ! women in ball caps,0
12301,what is one article of clothing you wish would die off ? tie diy tee shirts,0
12302,what is one of your talents that not many people know of ? i can draw,0
12303,what is one personality trait that you are ashamed of for having ? being jelous,0
12304,what is one thing that should only be acceptable for the opposite gender to do ? wear dresses,0
12305,what is one thing that you absolutely cannot stand and why is this ? can we prevent this as a society ? if so how ? sloppy people,0
12306,what is one thing that you did this week that gave you a sense of accomplishment ? mowed the yard,0
12307,what is one thing that you have been caught doing that embarrassed you for the longest time ? jacking off by a family member,0
12308,what is overrated the most in your opinion ? explain marriage i still love and even miss her sometimes but it is not all that,0
12309,what is something in life you will never understand ? death,0
